County/City,R_SHARE,Year
Washington County,0.5773602060918321,1952
Waynesboro City,0.6962287608785744,1952
Westmoreland County,0.5950985615343634,1952
Williamsburg City,0.6212003117692907,1952
Winchester City,0.692016317016317,1952
Wise County,0.4516166281755196,1952
Wythe County,0.6824247045367899,1952
York County,0.5052990158970477,1952
Accomack County,0.35051546391752575,1948
Albemarle County,0.40278346295538275,1948
Alexandria City,0.44826002067302173,1948
Alleghany County,0.37012987012987014,1948
Amelia County,0.3516068052930057,1948
Amherst County,0.18653690186536903,1948
Appomattox County,0.14285714285714285,1948
Arlington County,0.5357267167221919,1948
Augusta County,0.48928778228141284,1948
Bath County,0.5202558635394456,1948
Bedford County,0.3003602105846495,1948
Bland County,0.504914004914005,1948
Botetourt County,0.5180539718738122,1948
Bristol City,0.3570268074735987,1948
Brunswick County,0.10399636693914623,1948
Buchanan County,0.39154929577464787,1948
Buckingham County,0.27940015785319655,1948
Buena Vista City,0.41563055062166965,1948
Campbell County,0.23226703755215578,1948
Caroline County,0.30259146341463417,1948
Carroll County,0.6572116671126572,1948
Charles City County,0.33601609657947684,1948
Charlotte County,0.17096580683863227,1948
Charlottesville City,0.42144342144342145,1948
Chesterfield County,0.3019027484143763,1948
Clarke County,0.3316062176165803,1948
Clifton Forge City,0.3209964412811388,1948
Craig County,0.39824120603015073,1948
Culpeper County,0.4014125956444968,1948
Cumberland County,0.2693726937269373,1948
Danville City,0.28983113069016153,1948
Dickenson County,0.4247873163186388,1948
Dinwiddie County,0.174,1948
Elizabeth City County,0.33771929824561403,1948
Essex County,0.33947772657450076,1948
Fairfax County,0.5195489514174307,1948
Fauquier County,0.4131983502062242,1948
Floyd County,0.7255014326647564,1948
Fluvanna County,0.3744131455399061,1948
Franklin County,0.391041592605759,1948
Frederick County,0.3831114808652246,1948
Fredericksburg City,0.41947177628171933,1948
Giles County,0.46484751203852326,1948
Gloucester County,0.34065934065934067,1948
Goochland County,0.256140350877193,1948
Grayson County,0.5586175395858709,1948
Greene County,0.5882352941176471,1948
Greensville County,0.21093202522775054,1948
Halifax County,0.13462532299741603,1948
Hampton City,0.3004048582995951,1948
Hanover County,0.38056312443233425,1948
Harrisonburg City,0.5854591836734694,1948
Henrico County,0.42092555331991954,1948
Henry County,0.28774142688214427,1948
Highland County,0.5311926605504587,1948
Hopewell City,0.2877334679454821,1948
Isle of Wight County,0.27781269641734757,1948
James City County,0.39775280898876403,1948
King George County,0.4388888888888889,1948
King William County,0.3583934088568486,1948
King and Queen County,0.3126142595978062,1948
Lancaster County,0.3909710391822828,1948
Lee County,0.5075596503661706,1948
Loudoun County,0.4406779661016949,1948
Louisa County,0.4145476049674749,1948
Lunenburg County,0.14610011641443538,1948
Lynchburg City,0.35171187194308584,1948
Madison County,0.5572390572390572,1948
Martinsville City,0.31149927219796214,1948
Mathews County,0.475266731328807,1948
Mecklenburg County,0.1680314444808385,1948
Middlesex County,0.3083048919226394,1948
Montgomery County,0.5960264900662252,1948
Nansemond County,0.14893617021276595,1948
Nelson County,0.21309592188397472,1948
New Kent County,0.2723735408560311,1948
Newport News City,0.2773430043901508,1948
Norfolk City,0.40931744312026,1948
Norfolk County,0.2581464240372408,1948
Northampton County,0.2986348122866894,1948
Northumberland County,0.4668411867364747,1948
Nottoway County,0.2475802343352012,1948
Orange County,0.39200863930885527,1948
Page County,0.5514180024660913,1948
Patrick County,0.3521739130434783,1948
Petersburg City,0.31036282954842076,1948
Pittsylvania County,0.20543593363925167,1948
Portsmouth City,0.27855304159328004,1948
Powhatan County,0.358974358974359,1948
Prince Edward County,0.2671711292200233,1948
Prince George County,0.2619834710743802,1948
Prince William County,0.36485837734037446,1948
Princess Anne County,0.35773889636608347,1948
Pulaski County,0.48986095017381226,1948
Radford City,0.48158640226628896,1948
Rappahannock County,0.30077369439071566,1948
Richmond City,0.4121412991133396,1948
Richmond County,0.4813008130081301,1948
Roanoke City,0.4956060606060606,1948
Roanoke County,0.5349429912810194,1948
Rockbridge County,0.4649737302977233,1948
Rockingham County,0.6211887302199923,1948
Russell County,0.4667175281327484,1948
S. Norfolk City,0.2704598597038192,1948
Scott County,0.5612244897959183,1948
Shenandoah County,0.6465250965250965,1948
Smyth County,0.6007880547490668,1948
Southampton County,0.16142857142857142,1948
Spotsylvania County,0.3423841059602649,1948
Stafford County,0.4635845471817606,1948
Staunton City,0.494949494949495,1948
Suffolk City,0.35797101449275365,1948
Surry County,0.1731266149870801,1948
Sussex County,0.2,1948
TOTALS,0.41041750147881007,1948
Tazewell County,0.4840628984275393,1948
Warren County,0.4091824405960532,1948
Warwick County,0.32037914691943126,1948
Washington County,0.5220446161953276,1948
Waynesboro City,0.46432552954292083,1948
Westmoreland County,0.445141065830721,1948
Williamsburg City,0.3934040047114252,1948
Winchester City,0.4996072270227808,1948
Wise County,0.36150414276609305,1948
Wythe County,0.6226019184652278,1948
York County,0.30377906976744184,1948
Accomack County,0.3738819320214669,1944
Albemarle County,0.35690485005553496,1944
Alexandria City,0.4352550172568069,1944
Alleghany County,0.39636363636363636,1944
Amelia County,0.34665099882491185,1944
Amherst County,0.14544257979598552,1944
Appomattox County,0.19494584837545126,1944
Arlington County,0.536615265501,1944
Augusta County,0.4419668381932533,1944
Bath County,0.4628099173553719,1944
Bedford County,0.2960088691796009,1944
Bland County,0.4940239043824701,1944
Botetourt County,0.4964871194379391,1944
Bristol City,0.2857142857142857,1944
Brunswick County,0.1437456807187284,1944
Buchanan County,0.4101977107180021,1944
Buckingham County,0.2826086956521739,1944
Buena Vista City,0.3075601374570447,1944
Campbell County,0.24078997341435623,1944
Caroline County,0.2753414809489576,1944
Carroll County,0.6307320997586484,1944
Charles City County,0.2989247311827957,1944
Charlotte County,0.19453551912568307,1944
Charlottesville City,0.3241167434715822,1944
Chesterfield County,0.23886532343584305,1944
Clarke County,0.33576051779935273,1944
Clifton Forge City,0.2762982689747004,1944
Craig County,0.3665919282511211,1944
Culpeper County,0.4230118443316413,1944
Cumberland County,0.3182481751824818,1944
Danville City,0.28195144296839214,1944
Dickenson County,0.38691260430390867,1944
Dinwiddie County,0.20261437908496732,1944
Elizabeth City County,0.3045356371490281,1944
Essex County,0.2597968069666183,1944
Fairfax County,0.5280605586008875,1944
Fauquier County,0.3398876404494382,1944
Floyd County,0.6905916585838991,1944
Fluvanna County,0.33448275862068966,1944
Franklin County,0.3740694789081886,1944
Frederick County,0.43506493506493504,1944
Fredericksburg City,0.3892916899051868,1944
Giles County,0.4134020618556701,1944
Gloucester County,0.30392883617494443,1944
Goochland County,0.24864864864864866,1944
Grayson County,0.5576597903280351,1944
Greene County,0.5813609467455622,1944
Greensville County,0.2255456750202102,1944
Halifax County,0.13229974160206717,1944
Hampton City,0.23076923076923078,1944
Hanover County,0.280351048269137,1944
Harrisonburg City,0.5003843197540354,1944
Henrico County,0.2916185638420688,1944
Henry County,0.32026431718061676,1944
Highland County,0.5450680272108843,1944
Hopewell City,0.22208811104405551,1944
Isle of Wight County,0.26741293532338306,1944
James City County,0.3368200836820084,1944
King George County,0.4927536231884058,1944
King William County,0.280561122244489,1944
King and Queen County,0.31379962192816635,1944
Lancaster County,0.36757775683317623,1944
Lee County,0.46684129062983687,1944
Loudoun County,0.45081967213114754,1944
Louisa County,0.4033078880407125,1944
Lunenburg County,0.13208901651112706,1944
Lynchburg City,0.3569194100998063,1944
Madison County,0.5679271708683473,1944
Martinsville City,0.29491307147456536,1944
Mathews County,0.44354110207768743,1944
Mecklenburg County,0.14376462721497826,1944
Middlesex County,0.22794117647058823,1944
Montgomery County,0.5367341280842806,1944
Nansemond County,0.2006861063464837,1944
Nelson County,0.23474436503573393,1944
New Kent County,0.324435318275154,1944
Newport News City,0.23300056507816916,1944
Norfolk City,0.29171569781124973,1944
Norfolk County,0.21780059905862217,1944
Northampton County,0.2551908908238446,1944
Northumberland County,0.42997542997543,1944
Nottoway County,0.24455958549222798,1944
Orange County,0.36603375527426163,1944
Page County,0.6079357581483231,1944
Patrick County,0.3368320610687023,1944
Petersburg City,0.24119423012411942,1944
Pittsylvania County,0.25910245554614736,1944
Portsmouth City,0.1641704231496292,1944
Powhatan County,0.3314121037463977,1944
Prince Edward County,0.2848525469168901,1944
Prince George County,0.27413479052823314,1944
Prince William County,0.36195445920303604,1944
Princess Anne County,0.3362682018286488,1944
Pulaski County,0.3765182186234818,1944
Radford City,0.4195361911454673,1944
Rappahannock County,0.3726474278544542,1944
Richmond City,0.2783636537419951,1944
Richmond County,0.4793152639087018,1944
Roanoke City,0.40920407999357483,1944
Roanoke County,0.4813341493268054,1944
Rockbridge County,0.36848159509202455,1944
Rockingham County,0.6360678198321631,1944
Russell County,0.4457943925233645,1944
S. Norfolk City,0.20633561643835616,1944
Scott County,0.5162961724887181,1944
Shenandoah County,0.6412032816773018,1944
Smyth County,0.5453090618123625,1944
Southampton County,0.14986807387862797,1944
Spotsylvania County,0.4028776978417266,1944
Stafford County,0.5035260930888575,1944
Staunton City,0.4209741550695825,1944
Suffolk City,0.29728317659352144,1944
Surry County,0.16942148760330578,1944
Sussex County,0.20510204081632652,1944
TOTALS,0.3738702910022266,1944
Tazewell County,0.44286271450858034,1944
Warren County,0.42324805339265853,1944
Warwick County,0.3032694475760992,1944
Washington County,0.4929378531073446,1944
Westmoreland County,0.3958333333333333,1944
Williamsburg City,0.3144560357675112,1944
Winchester City,0.5209324452901998,1944
Wise County,0.2830218068535826,1944
Wythe County,0.5543048372376027,1944
York County,0.29014598540145986,1944
Accomack County,0.3727810650887574,1940
Albemarle County,0.3270951993490643,1940
Alexandria City,0.30903790087463556,1940
Alleghany County,0.3496545509161911,1940
Amelia County,0.3212996389891697,1940
Amherst County,0.1244141457179378,1940
Appomattox County,0.15774027879677183,1940
Arlington County,0.4426079902656662,1940
Augusta County,0.3873794916739702,1940
Bath County,0.4531384350816853,1940
Bedford County,0.23682634730538923,1940
Bland County,0.4782608695652174,1940
Botetourt County,0.4479768786127168,1940
Bristol City,0.22216386554621848,1940
Brunswick County,0.11263736263736264,1940
Buchanan County,0.3354989604989605,1940
Buckingham County,0.25734639358860195,1940
Buena Vista City,0.28607594936708863,1940
Campbell County,0.1617594891805605,1940
Caroline County,0.21078092605390464,1940
Carroll County,0.5419373892498524,1940
Charles City County,0.2787878787878788,1940
Charlotte County,0.14584543869843114,1940
Charlottesville City,0.29542743538767396,1940
Chesterfield County,0.20628960337948837,1940
Clarke County,0.24130434782608695,1940
Clifton Forge City,0.2287751134154245,1940
Craig County,0.3124346917450366,1940
Culpeper County,0.32274247491638797,1940
Cumberland County,0.2808586762075134,1940
Danville City,0.190050712388312,1940
Dickenson County,0.41100621690075984,1940
Dinwiddie County,0.18857142857142858,1940
Elizabeth City County,0.21733333333333332,1940
Essex County,0.20923520923520925,1940
Fairfax County,0.418904593639576,1940
Fauquier County,0.28668941979522183,1940
Floyd County,0.6693766937669376,1940
Fluvanna County,0.2935444579780755,1940
Franklin County,0.3116576819407008,1940
Frederick County,0.32128013300083125,1940
Fredericksburg City,0.33354632587859423,1940
Giles County,0.37317784256559766,1940
Gloucester County,0.20423728813559322,1940
Goochland County,0.17928286852589642,1940
Grayson County,0.5077813970322114,1940
Greene County,0.4372093023255814,1940
Greensville County,0.15215215215215216,1940
Halifax County,0.09749085206481965,1940
Hampton City,0.1800670016750419,1940
Hanover County,0.21175101803374055,1940
Harrisonburg City,0.4030632809351068,1940
Henrico County,0.33266965322714454,1940
Henry County,0.20789473684210527,1940
Highland County,0.5313028764805414,1940
Hopewell City,0.23875968992248062,1940
Isle of Wight County,0.15453194650817237,1940
James City County,0.32158590308370044,1940
King George County,0.2445095168374817,1940
King William County,0.2521459227467811,1940
King and Queen County,0.2530612244897959,1940
Lancaster County,0.305984555984556,1940
Lee County,0.38522543692172123,1940
Loudoun County,0.3283813060971835,1940
Louisa County,0.3866396761133603,1940
Lunenburg County,0.10596026490066225,1940
Lynchburg City,0.29648620117629315,1940
Madison County,0.481371087928465,1940
Martinsville City,0.21451355661881977,1940
Mathews County,0.368532206969377,1940
Mecklenburg County,0.11352746037596756,1940
Middlesex County,0.1753155680224404,1940
Montgomery County,0.4638036809815951,1940
Nansemond County,0.08387516254876463,1940
Nelson County,0.2029520295202952,1940
New Kent County,0.31742243436754175,1940
Newport News City,0.1798291310689727,1940
Norfolk City,0.24363814317673377,1940
Norfolk County,0.14279329608938549,1940
Northampton County,0.2923452768729642,1940
Northumberland County,0.3502722323049002,1940
Nottoway County,0.22281959378733573,1940
Orange County,0.2637862421830586,1940
Page County,0.503552672227371,1940
Patrick County,0.2571285642821411,1940
Petersburg City,0.21456483126110124,1940
Pittsylvania County,0.16341189674523007,1940
Portsmouth City,0.11733008864940031,1940
Powhatan County,0.23467862481315396,1940
Prince Edward County,0.2181184668989547,1940
Prince George County,0.16864864864864865,1940
Prince William County,0.25773195876288657,1940
Princess Anne County,0.20823584464202152,1940
Pulaski County,0.3142857142857143,1940
Radford City,0.34292763157894735,1940
Rappahannock County,0.2757352941176471,1940
Richmond City,0.2370769291245725,1940
Richmond County,0.3468286099865047,1940
Roanoke City,0.3370328210965661,1940
Roanoke County,0.39096467391304346,1940
Rockbridge County,0.355818540433925,1940
Rockingham County,0.5270562770562771,1940
Russell County,0.4,1940
S. Norfolk City,0.1449814126394052,1940
Scott County,0.5457540263543191,1940
Shenandoah County,0.5887164079452513,1940
Smyth County,0.4669584245076586,1940
Southampton County,0.12290825158684363,1940
Spotsylvania County,0.31629116117850953,1940
Stafford County,0.36485421591804573,1940
Staunton City,0.39392201834862384,1940
Suffolk City,0.23967459324155194,1940
Surry County,0.15424164524421594,1940
Sussex County,0.18161683277962348,1940
TOTALS,0.3155244989281809,1940
Tazewell County,0.4305555555555556,1940
Warren County,0.26786688488816146,1940
Warwick County,0.2221412964311726,1940
Washington County,0.45130522088353414,1940
Westmoreland County,0.2967581047381546,1940
Williamsburg City,0.31053604436229204,1940
Winchester City,0.45718432510885343,1940
Wise County,0.24141380460153383,1940
Wythe County,0.4687402799377916,1940
York County,0.18061224489795918,1940
Accomack County,0.2965914121292607,1936
Albemarle County,0.2573976489663559,1936
Alexandria City,0.26344086021505375,1936
Alleghany County,0.3943198804185351,1936
Amelia County,0.23971915747241726,1936
Amherst County,0.1194331983805668,1936
Appomattox County,0.1285444234404537,1936
Arlington County,0.36056158264199106,1936
Augusta County,0.36490921023845985,1936
Bath County,0.45486725663716815,1936
Bedford County,0.21300757054370267,1936
Bland County,0.45052631578947366,1936
Botetourt County,0.46294381247845573,1936
Bristol City,0.1848989298454221,1936
Brunswick County,0.04395604395604396,1936
Buchanan County,0.2993701370878103,1936
Buckingham County,0.22377049180327868,1936
Buena Vista City,0.3277777777777778,1936
Campbell County,0.15658061785865426,1936
Caroline County,0.18873445501097294,1936
Carroll County,0.6045081967213115,1936
Charles City County,0.2532051282051282,1936
Charlotte County,0.09885535900104059,1936
Charlottesville City,0.19230769230769232,1936
Chesterfield County,0.1957138354869209,1936
Clarke County,0.17353198948290974,1936
Clifton Forge City,0.22129032258064515,1936
Craig County,0.3765490943755958,1936
Culpeper County,0.3020833333333333,1936
Cumberland County,0.22077922077922077,1936
Danville City,0.14278283485045515,1936
Dickenson County,0.29921671018276763,1936
Dinwiddie County,0.08610169491525424,1936
Elizabeth City County,0.23503937007874015,1936
Essex County,0.17984496124031008,1936
Fairfax County,0.3499005964214712,1936
Fauquier County,0.23540419161676646,1936
Floyd County,0.6889573251209855,1936
Fluvanna County,0.2685643564356436,1936
Franklin County,0.2979828850855746,1936
Frederick County,0.3231292517006803,1936
Fredericksburg City,0.30287398673544585,1936
Giles County,0.40331278890600925,1936
Gloucester County,0.2166538164996145,1936
Goochland County,0.2620689655172414,1936
Grayson County,0.5262909319899244,1936
Greene County,0.4841628959276018,1936
Greensville County,0.0,1936
Halifax County,0.06505816458423093,1936
Hampton City,0.16351118760757316,1936
Hanover County,0.18836405529953917,1936
Harrisonburg City,0.3892033086634741,1936
Henrico County,0.2612319577149827,1936
Henry County,0.2033747779751332,1936
Highland County,0.5019230769230769,1936
Hopewell City,0.20109024833434283,1936
Isle of Wight County,0.16761133603238867,1936
James City County,0.1881720430107527,1936
King George County,0.38511749347258484,1936
King William County,0.23186813186813188,1936
King and Queen County,0.24949698189134809,1936
Lancaster County,0.3175542406311637,1936
Lee County,0.33327956121955155,1936
Loudoun County,0.27419354838709675,1936
Louisa County,0.3041301627033792,1936
Lunenburg County,0.05620437956204379,1936
Lynchburg City,0.26963864886095834,1936
Madison County,0.4512610770279482,1936
Martinsville City,0.21109271523178808,1936
Mathews County,0.41890639481000924,1936
Mecklenburg County,0.06884798909338787,1936
Middlesex County,0.15749039692701663,1936
Montgomery County,0.4987880420145435,1936
Nansemond County,0.10580411124546554,1936
Nelson County,0.23462270133164237,1936
New Kent County,0.2810304449648712,1936
Newport News City,0.1852075775896816,1936
Norfolk City,0.23315762870965412,1936
Norfolk County,0.14798002723558784,1936
Northampton County,0.22071713147410357,1936
Northumberland County,0.296127562642369,1936
Nottoway County,0.16581632653061223,1936
Orange County,0.24572127139364303,1936
Page County,0.44995648389904264,1936
Patrick County,0.3129310344827586,1936
Petersburg City,0.16748396831384382,1936
Pittsylvania County,0.13066980023501762,1936
Portsmouth City,0.13227838377630974,1936
Powhatan County,0.2651006711409396,1936
Prince Edward County,0.1794326241134752,1936
Prince George County,0.15165876777251186,1936
Prince William County,0.23057517658930374,1936
Princess Anne County,0.18412162162162163,1936
Pulaski County,0.33513206475433116,1936
Radford City,0.39053803339517623,1936
Rappahannock County,0.25969827586206895,1936
Richmond City,0.19179372965564503,1936
Richmond County,0.3248502994011976,1936
Roanoke City,0.3201637471439452,1936
Roanoke County,0.37873335732277796,1936
Rockbridge County,0.3449920508744038,1936
Rockingham County,0.48912668277528476,1936
Russell County,0.33592436974789913,1936
S. Norfolk City,0.17165668662674652,1936
Scott County,0.4908829174664108,1936
Shenandoah County,0.5228931652289317,1936
Smyth County,0.46754128025333636,1936
Southampton County,0.08105147864184009,1936
Spotsylvania County,0.3500772797527048,1936
Stafford County,0.4768,1936
Staunton City,0.3405275779376499,1936
Suffolk City,0.1712370505789153,1936
Surry County,0.10820895522388059,1936
Sussex County,0.12524850894632206,1936
TOTALS,0.2938999970112675,1936
Tazewell County,0.3965965965965966,1936
Warren County,0.2655860349127182,1936
Warwick County,0.18604651162790697,1936
Washington County,0.4398366996132359,1936
Westmoreland County,0.2536418166238218,1936
Williamsburg City,0.19631901840490798,1936
Winchester City,0.4014046461372231,1936
Wise County,0.2753681392235609,1936
Wythe County,0.5701107011070111,1936
York County,0.23076923076923078,1936
Accomack County,0.17525773195876287,1932
Albemarle County,0.20393416298675232,1932
Alexandria City,0.2865678776290631,1932
Alleghany County,0.45304095986760445,1932
Amelia County,0.16627634660421545,1932
Amherst County,0.09848484848484848,1932
Appomattox County,0.1525804038893044,1932
Arlington County,0.45011228745588705,1932
Augusta County,0.3637007316497522,1932
Bath County,0.3870967741935484,1932
Bedford County,0.16566584245849522,1932
Bland County,0.41002949852507375,1932
Botetourt County,0.39535644211903204,1932
Bristol City,0.19393556538218573,1932
Brunswick County,0.03651685393258427,1932
Buchanan County,0.34569662387066097,1932
Buckingham County,0.1871559633027523,1932
Buena Vista City,0.3515981735159817,1932
Campbell County,0.14893617021276595,1932
Caroline County,0.19794721407624633,1932
Carroll County,0.4828155981493721,1932
Charles City County,0.2537313432835821,1932
Charlotte County,0.11442112389979689,1932
Charlottesville City,0.24002347417840375,1932
Chesterfield County,0.26908821349147516,1932
Clarke County,0.12744090441932168,1932
Clifton Forge City,0.25806451612903225,1932
Craig County,0.31262939958592134,1932
Culpeper County,0.234006734006734,1932
Cumberland County,0.13815789473684212,1932
Danville City,0.23994811932555124,1932
Dickenson County,0.31665807117070655,1932
Dinwiddie County,0.0912280701754386,1932
Elizabeth City County,0.3573251659009699,1932
Essex County,0.19274809160305342,1932
Fairfax County,0.32932113625421283,1932
Fauquier County,0.15818030050083473,1932
Floyd County,0.5998858447488584,1932
Fluvanna County,0.22916666666666666,1932
Franklin County,0.2638934026649334,1932
Frederick County,0.2261904761904762,1932
Fredericksburg City,0.30730478589420657,1932
Giles County,0.3625981441827266,1932
Gloucester County,0.23121387283236994,1932
Goochland County,0.20493827160493827,1932
Grayson County,0.41030823648307224,1932
Greene County,0.39570552147239263,1932
Greensville County,0.1381011097410604,1932
Halifax County,0.0704947449371956,1932
Hampton City,0.27121771217712176,1932
Hanover County,0.17867867867867868,1932
Harrisonburg City,0.39302600472813237,1932
Henrico County,0.3331612903225806,1932
Henry County,0.2275449101796407,1932
Highland County,0.4236276849642005,1932
Hopewell City,0.2590909090909091,1932
Isle of Wight County,0.2227450980392157,1932
James City County,0.27294117647058824,1932
King George County,0.29765395894428154,1932
King William County,0.22014925373134328,1932
King and Queen County,0.28785046728971964,1932
Lancaster County,0.29341963322545844,1932
Lee County,0.40386571719226855,1932
Loudoun County,0.19537609899055683,1932
Louisa County,0.2857142857142857,1932
Lunenburg County,0.07377706495589414,1932
Lynchburg City,0.24311183144246354,1932
Madison County,0.3782608695652174,1932
Martinsville City,0.22129436325678498,1932
Mathews County,0.42287694974003465,1932
Mecklenburg County,0.11097659402744149,1932
Middlesex County,0.1711590296495957,1932
Montgomery County,0.44698972099853157,1932
Nansemond County,0.13369713506139155,1932
Nelson County,0.1398354876615746,1932
New Kent County,0.2832512315270936,1932
Newport News City,0.3519981412639405,1932
Norfolk City,0.32694735278829734,1932
Norfolk County,0.26410445922641046,1932
Northampton County,0.18896639188332276,1932
Northumberland County,0.27714932126696834,1932
Nottoway County,0.16576900059844404,1932
Orange County,0.19719208679004468,1932
Page County,0.3993033565547815,1932
Patrick County,0.26227738801942796,1932
Petersburg City,0.20081967213114754,1932
Pittsylvania County,0.17083333333333334,1932
Portsmouth City,0.3475632791839819,1932
Powhatan County,0.1945945945945946,1932
Prince Edward County,0.16374269005847952,1932
Prince George County,0.1599443671766342,1932
Prince William County,0.20241216570529627,1932
Princess Anne County,0.22712933753943218,1932
Pulaski County,0.3210770121598147,1932
Radford City,0.37513751375137516,1932
Rappahannock County,0.17222222222222222,1932
Richmond City,0.2708766500652773,1932
Richmond County,0.291350531107739,1932
Roanoke City,0.33490566037735847,1932
Roanoke County,0.3992502343017807,1932
Rockbridge County,0.30966017563955706,1932
Rockingham County,0.4296064225572743,1932
Russell County,0.29672447013487474,1932
S. Norfolk City,0.34814814814814815,1932
Scott County,0.43556365529809943,1932
Shenandoah County,0.48188614146060954,1932
Smyth County,0.4392278360343184,1932
Southampton County,0.11689145793192036,1932
Spotsylvania County,0.3016564952048823,1932
Stafford County,0.3811922753988245,1932
Staunton City,0.35434083601286176,1932
Suffolk City,0.20590520590520592,1932
Surry County,0.09918478260869565,1932
Sussex County,0.1478787878787879,1932
TOTALS,0.3008538574621906,1932
Tazewell County,0.4210415791684166,1932
Warren County,0.24932065217391305,1932
Warwick County,0.2688888888888889,1932
Washington County,0.38340177220661337,1932
Westmoreland County,0.24737456242707118,1932
Williamsburg City,0.19603960396039605,1932
Winchester City,0.36544502617801045,1932
Wise County,0.3105630165289256,1932
Wythe County,0.4560849598163031,1932
York County,0.3843283582089552,1932
Accomack County,0.4281240212965863,1928
Albemarle County,0.3500206868018204,1928
Alexandria City,0.5530095759233926,1928
Alleghany County,0.7252650176678446,1928
Amelia County,0.3574193548387097,1928
Amherst County,0.2366331392271043,1928
Appomattox County,0.3350864012021037,1928
Arlington County,0.7474641483036026,1928
Augusta County,0.6399904443382705,1928
Bath County,0.6412280701754386,1928
Bedford County,0.437744714173845,1928
Bland County,0.5895788722341185,1928
Botetourt County,0.5675675675675675,1928
Bristol City,0.4059278350515464,1928
Brunswick County,0.2099400171379606,1928
Buchanan County,0.49406968124536693,1928
Buckingham County,0.49151103565365023,1928
Buena Vista City,0.6082004555808656,1928
Campbell County,0.45305429864253394,1928
Caroline County,0.49960845732184805,1928
Carroll County,0.6876398210290827,1928
Charles City County,0.6634615384615384,1928
Charlotte County,0.266006600660066,1928
Charlottesville City,0.4164705882352941,1928
Chesterfield County,0.550477773161612,1928
Clarke County,0.25101214574898784,1928
Clifton Forge City,0.5692419825072886,1928
Craig County,0.4797872340425532,1928
Culpeper County,0.47388294524858404,1928
Cumberland County,0.3251908396946565,1928
Danville City,0.6636670416197975,1928
Dickenson County,0.4985321590605818,1928
Dinwiddie County,0.25998433829287393,1928
Elizabeth City County,0.5816485225505443,1928
Essex County,0.37790697674418605,1928
Fairfax County,0.6710385438972163,1928
Fauquier County,0.38833399920095885,1928
Floyd County,0.7737722048066875,1928
Fluvanna County,0.42248062015503873,1928
Franklin County,0.4510324483775811,1928
Frederick County,0.46877912395153776,1928
Fredericksburg City,0.5398915569326104,1928
Giles County,0.5038372985418266,1928
Gloucester County,0.511240632805995,1928
Goochland County,0.42456608811748997,1928
Grayson County,0.6142760639495609,1928
Greene County,0.6202346041055719,1928
Greensville County,0.37992831541218636,1928
Halifax County,0.28463344638664234,1928
Hampton City,0.46937014667817084,1928
Hanover County,0.4160224877020379,1928
Harrisonburg City,0.6273442226255294,1928
Henrico County,0.5831273176761433,1928
Henry County,0.47339983374896094,1928
Highland County,0.6267605633802817,1928
Hopewell City,0.5116514690982776,1928
Isle of Wight County,0.511049723756906,1928
James City County,0.5037037037037037,1928
King George County,0.5720221606648199,1928
King William County,0.4328947368421053,1928
King and Queen County,0.5325542570951586,1928
Lancaster County,0.6227544910179641,1928
Lee County,0.5833916083916084,1928
Loudoun County,0.4089506172839506,1928
Louisa County,0.5126162018592297,1928
Lunenburg County,0.2075346992729676,1928
Lynchburg City,0.5787576849692602,1928
Madison County,0.5710059171597633,1928
Mathews County,0.6648522550544324,1928
Mecklenburg County,0.30914826498422715,1928
Middlesex County,0.44475524475524475,1928
Montgomery County,0.6580622347949081,1928
Nansemond County,0.46825396825396826,1928
Nelson County,0.33696837513631406,1928
New Kent County,0.549367088607595,1928
Newport News City,0.6151114618267903,1928
Norfolk City,0.5876750700280112,1928
Norfolk County,0.5754491017964072,1928
Northampton County,0.4239063462723352,1928
Northumberland County,0.7223300970873786,1928
Nottoway County,0.40350877192982454,1928
Orange County,0.46387832699619774,1928
Page County,0.6065259117082533,1928
Patrick County,0.5742526518804243,1928
Petersburg City,0.3972902097902098,1928
Pittsylvania County,0.6061595893607092,1928
Portsmouth City,0.5731727437716548,1928
Powhatan County,0.39705882352941174,1928
Prince Edward County,0.41408214585079633,1928
Prince George County,0.35444947209653094,1928
Prince William County,0.4972611077297626,1928
Princess Anne County,0.5528973950026581,1928
Pulaski County,0.5231736056559309,1928
Radford City,0.5841694537346711,1928
Rappahannock County,0.39073634204275537,1928
Richmond City,0.5132030505243088,1928
Richmond County,0.6152832674571805,1928
Roanoke City,0.6169320240251692,1928
Roanoke County,0.6756756756756757,1928
Rockbridge County,0.4791418355184744,1928
Rockingham County,0.7316232771822359,1928
Russell County,0.44410006641576266,1928
S. Norfolk City,0.8455522971652004,1928
Scott County,0.5532157085941947,1928
Shenandoah County,0.6827710121780795,1928
Smyth County,0.5868174061433447,1928
Southampton County,0.4343163538873995,1928
Spotsylvania County,0.5983531564501372,1928
Stafford County,0.6437802907915994,1928
Staunton City,0.5832859579306424,1928
Suffolk City,0.4735537190082645,1928
Surry County,0.22492836676217765,1928
Sussex County,0.4130901287553648,1928
TOTALS,0.5401355186953455,1928
Tazewell County,0.6081963967531182,1928
Warren County,0.4427001569858713,1928
Warwick County,0.6094364351245085,1928
Washington County,0.564022894521668,1928
Westmoreland County,0.5850052798310454,1928
Williamsburg City,0.24019607843137256,1928
Winchester City,0.5953109072375128,1928
Wise County,0.4969656846518813,1928
Wythe County,0.626232741617357,1928
York County,0.7679425837320574,1928
Accomack County,0.12654575432811213,1924
